participant,trial,x_orig,y_orig,t,dur,cluster_x,cluster_y,lt_x,lt_y,chosen_method,chosen_x,chosen_y,wb_centres
SS014,66,1101.4,642.2,6556,602,1101.4,701,1087.373,648.5126,linTransform,1087.373,648.5126,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,1157.2,644.4,6856,281,1157.2,751,1142.464,650.7443,linTransform,1142.464,650.7443,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,1208.1,633.4,7086,212,1208.1,701,1192.72,639.6495,linTransform,1192.72,639.6495,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,1173.3,636.2,7330,227,1173.3,701,1158.361,642.4695,linTransform,1158.361,642.4695,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,1228.3,640.2,8070,723,1228.3,701,1212.663,646.5181,linTransform,1212.663,646.5181,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,1215.9,638,8268,187,1215.9,701,1200.421,644.2947,linTransform,1200.421,644.2947,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,1259.5,641.8,8788,88,1259.5,701,1243.467,648.1392,linTransform,1243.467,648.1392,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,845.7,680.2,9025,190,845.7,801,834.9131,686.8245,linTransform,834.9131,686.8245,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,809.6,706,9421,379,809.6,851,799.2687,712.8626,linTransform,799.2687,712.8626,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,856.7,695.3,9904,464,856.7,851,845.7723,702.07,linTransform,845.7723,702.07,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,807.9,692.6,10236,313,807.9,851,797.5916,699.335,linTransform,797.5916,699.335,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,787.6,703.5,10569,325,787.6,851,777.5481,710.3346,linTransform,777.5481,710.3346,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,66,849.1,698.3,10924,336,849.1,851,838.2684,705.097,linTransform,838.2684,705.097,[768 563 826 639;831 563 886 639;891 563 943 639;948 563 998 639;1003 563 1044 639;1049 563 1095 639;1100 563 1160 639;1165 563 1216 639;1221 563 1281 639;768 613 813 689;818 613 876 689;881 613 939 689;944 613 995 689;1000 613 1055 689;1060 613 1119 689;1124 613 1165 689;1170 613 1225 689;1230 613 1279 689;768 663 813 739;818 663 864 739;869 663 914 739;919 663 956 739;961 663 1003 739;1008 663 1054 739;1059 663 1120 739;1124 663 1179 739;1183 663 1229 739;768 713 831 789;836 713 901 789;906 713 950 789;955 713 1013 789;1018 713 1073 789;1078 713 1132 789;1137 713 1184 789;1189 713 1244 789;1249 713 1308 789;768 763 823 839;827 763 887 839;891 763 930 839;935 763 993 839;998 763 1043 839;1048 763 1094 839;1099 763 1144 839;1149 763 1184 839;1189 763 1241 839;768 813 810 889;815 813 866 889;871 813 915 889;920 813 983 889;988 813 1037 889;1042 813 1091 889]
SS014,67,1065.3,624.9,0,343,1065.3,633,1051.732,631.0413,cluster,1065.3,633,[768 581 838 617;847 581 941 617;950 581 1047 617;1056 581 1184 617;1193 581 1269 617;1278 581 1378 617;1387 581 1464 617;1473 581 1576 617;1585 581 1683 617;768 615 848 651;857 615 931 651;940 615 1045 651;1054 615 1115 651;1124 615 1217 651;1226 615 1323 651;1332 615 1432 651;1441 615 1524 651;1533 615 1615 651;768 649 846 685;855 649 935 685;944 649 1027 685;1036 649 1124 685;1133 649 1234 685;1243 649 1328 685;1337 649 1395 685;1404 649 1475 685;1484 649 1591 685;768 683 864 719;873 683 962 719;971 683 1080 719;1089 683 1176 719;1185 683 1278 719;1287 683 1377 719;1386 683 1464 719;1473 683 1597 719;1606 683 1688 719;768 717 850 753;859 717 954 753;963 717 1060 753;1069 717 1137 753;1146 717 1233 753;1242 717 1333 753;1342 717 1439 753;1448 717 1541 753;1550 717 1660 753;768 751 870 787;879 751 967 787;976 751 1063 787;1072 751 1168 787;1177 751 1288 787;1297 751 1408 787]
SS014,67,899.7,620.8,487,453,899.7,599,888.2332,626.8705,cluster,899.7,599,[768 581 838 617;847 581 941 617;950 581 1047 617;1056 581 1184 617;1193 581 1269 617;1278 581 1378 617;1387 581 1464 617;1473 581 1576 617;1585 581 1683 617;768 615 848 651;857 615 931 651;940 615 1045 651;1054 615 1115 651;1124 615 1217 651;1226 615 1323 651;1332 615 1432 651;1441 615 1524 651;1533 615 1615 651;768 649 846 685;855 649 935 685;944 649 1027 685;1036 649 1124 685;1133 649 1234 685;1243 649 1328 685;1337 649 1395 685;1404 649 1475 685;1484 649 1591 685;768 683 864 719;873 683 962 719;971 683 1080 719;1089 683 1176 719;1185 683 1278 719;1287 683 1377 719;1386 683 1464 719;1473 683 1597 719;1606 683 1688 719;768 717 850 753;859 717 954 753;963 717 1060 753;1069 717 1137 753;1146 717 1233 753;1242 717 1333 753;1342 717 1439 753;1448 717 1541 753;1550 717 1660 753;768 751 870 787;879 751 967 787;976 751 1063 787;1072 751 1168 787;1177 751 1288 787;1297 751 1408 787]
SS014,68,1094.6,666.8,0,882,1094.6,601,1080.657,673.345,cluster,1094.6,601,[768 563 813 639;818 563 864 639;869 563 917 639;922 563 980 639;985 563 1043 639;1048 563 1099 639;1104 563 1158 639;1163 563 1217 639;1222 563 1259 639;768 613 828 689;832 613 875 689;880 613 928 689;933 613 992 689;997 613 1048 689;1053 613 1116 689;1121 613 1176 689;1181 613 1240 689;1245 613 1307 689;768 663 809 739;814 663 857 739;861 663 913 739;918 663 978 739;983 663 1037 739;1042 663 1091 739;1096 663 1141 739;1146 663 1200 739;1204 663 1254 739;768 713 820 789;825 713 880 789;885 713 929 789;934 713 991 789;996 713 1045 789;1050 713 1094 789;1098 713 1151 789;1156 713 1206 789;1211 713 1251 789;768 763 809 839;814 763 862 839;867 763 925 839;930 763 984 839;989 763 1046 839;1051 763 1085 839;1090 763 1153 839;1158 763 1215 839;1220 763 1277 839;768 813 818 889;823 813 877 889;882 813 929 889;934 813 983 889;988 813 1031 889;1036 813 1096 889]
SS014,69,1240,641.4,0,319,1240,599,1224.214,647.7318,cluster,1240,599,[768 581 854 617;863 581 939 617;948 581 1032 617;1041 581 1109 617;1118 581 1191 617;1200 581 1295 617;1304 581 1409 617;1418 581 1532 617;1541 581 1640 617;768 615 842 651;851 615 944 651;953 615 1036 651;1045 615 1151 651;1160 615 1261 651;1270 615 1369 651;1378 615 1463 651;1472 615 1571 651;1580 615 1674 651;768 649 842 685;851 649 954 685;963 649 1028 685;1037 649 1126 685;1135 649 1219 685;1228 649 1324 685;1333 649 1425 685;1434 649 1511 685;1520 649 1640 685;768 683 854 719;863 683 939 719;948 683 1031 719;1040 683 1135 719;1144 683 1209 719;1218 683 1301 719;1310 683 1407 719;1416 683 1492 719;1501 683 1610 719;768 717 837 753;846 717 937 753;946 717 1029 753;1038 717 1113 753;1122 717 1210 753;1219 717 1286 753;1295 717 1400 753;1409 717 1511 753;1520 717 1624 753;768 751 852 787;861 751 963 787;972 751 1049 787;1058 751 1161 787;1170 751 1241 787;1250 751 1336 787]
SS014,70,1195.1,708.7,0,374,1195.1,601,1179.878,715.6624,linTransform,1179.878,715.6624,[768 563 810 639;815 563 862 639;867 563 921 639;926 563 975 639;980 563 1028 639;1032 563 1089 639;1094 563 1136 639;1141 563 1186 639;1190 563 1236 639;768 613 809 689;814 613 865 689;869 613 920 689;925 613 974 689;979 613 1021 689;1026 613 1071 689;1076 613 1134 689;1139 613 1202 689;1207 613 1261 689;768 663 816 739;820 663 878 739;883 663 937 739;942 663 993 739;998 663 1046 739;1051 663 1099 739;1103 663 1152 739;1157 663 1200 739;1205 663 1256 739;768 713 828 789;833 713 876 789;881 713 926 789;931 713 991 789;996 713 1038 789;1043 713 1083 789;1088 713 1156 789;1161 713 1221 789;1226 713 1277 789;768 763 818 839;823 763 871 839;876 763 933 839;938 763 1003 839;1008 763 1064 839;1069 763 1122 839;1127 763 1187 839;1192 763 1254 839;1259 763 1308 839;768 813 816 889;820 813 875 889;880 813 940 889;945 813 1000 889;1005 813 1047 889;1052 813 1089 889]
SS014,71,1069.4,604.3,0,375,1069.4,599,1055.782,610.2464,cluster,1069.4,599,[768 581 851 617;860 581 980 617;989 581 1070 617;1079 581 1162 617;1171 581 1269 617;1278 581 1399 617;1408 581 1500 617;1509 581 1610 617;1619 581 1692 617;768 615 851 651;860 615 946 651;955 615 1031 651;1040 615 1112 651;1121 615 1240 651;1249 615 1357 651;1366 615 1423 651;1432 615 1525 651;1534 615 1644 651;768 649 873 685;882 649 999 685;1008 649 1093 685;1102 649 1176 685;1185 649 1278 685;1287 649 1371 685;1380 649 1464 685;1473 649 1544 685;1553 649 1646 685;768 683 869 719;878 683 962 719;971 683 1044 719;1053 683 1154 719;1163 683 1240 719;1249 683 1354 719;1363 683 1457 719;1466 683 1579 719;1588 683 1673 719;768 717 855 753;864 717 977 753;986 717 1070 753;1079 717 1192 753;1201 717 1284 753;1293 717 1394 753;1403 717 1496 753;1505 717 1569 753;1578 717 1671 753;768 751 855 787;864 751 971 787;980 751 1074 787;1083 751 1203 787;1212 751 1304 787;1313 751 1382 787]
SS014,71,933.7,616.6,312,276,933.7,599,921.8022,622.6372,cluster,933.7,599,[768 581 851 617;860 581 980 617;989 581 1070 617;1079 581 1162 617;1171 581 1269 617;1278 581 1399 617;1408 581 1500 617;1509 581 1610 617;1619 581 1692 617;768 615 851 651;860 615 946 651;955 615 1031 651;1040 615 1112 651;1121 615 1240 651;1249 615 1357 651;1366 615 1423 651;1432 615 1525 651;1534 615 1644 651;768 649 873 685;882 649 999 685;1008 649 1093 685;1102 649 1176 685;1185 649 1278 685;1287 649 1371 685;1380 649 1464 685;1473 649 1544 685;1553 649 1646 685;768 683 869 719;878 683 962 719;971 683 1044 719;1053 683 1154 719;1163 683 1240 719;1249 683 1354 719;1363 683 1457 719;1466 683 1579 719;1588 683 1673 719;768 717 855 753;864 717 977 753;986 717 1070 753;1079 717 1192 753;1201 717 1284 753;1293 717 1394 753;1403 717 1496 753;1505 717 1569 753;1578 717 1671 753;768 751 855 787;864 751 971 787;980 751 1074 787;1083 751 1203 787;1212 751 1304 787;1313 751 1382 787]
SS014,71,1133.1,643.5,631,280,1133.1,599,1118.67,649.8311,cluster,1133.1,599,[768 581 851 617;860 581 980 617;989 581 1070 617;1079 581 1162 617;1171 581 1269 617;1278 581 1399 617;1408 581 1500 617;1509 581 1610 617;1619 581 1692 617;768 615 851 651;860 615 946 651;955 615 1031 651;1040 615 1112 651;1121 615 1240 651;1249 615 1357 651;1366 615 1423 651;1432 615 1525 651;1534 615 1644 651;768 649 873 685;882 649 999 685;1008 649 1093 685;1102 649 1176 685;1185 649 1278 685;1287 649 1371 685;1380 649 1464 685;1473 649 1544 685;1553 649 1646 685;768 683 869 719;878 683 962 719;971 683 1044 719;1053 683 1154 719;1163 683 1240 719;1249 683 1354 719;1363 683 1457 719;1466 683 1579 719;1588 683 1673 719;768 717 855 753;864 717 977 753;986 717 1070 753;1079 717 1192 753;1201 717 1284 753;1293 717 1394 753;1403 717 1496 753;1505 717 1569 753;1578 717 1671 753;768 751 855 787;864 751 971 787;980 751 1074 787;1083 751 1203 787;1212 751 1304 787;1313 751 1382 787]
SS014,71,887.2,599,948,280,887.2,599,875.8937,604.861,cluster,887.2,599,[768 581 851 617;860 581 980 617;989 581 1070 617;1079 581 1162 617;1171 581 1269 617;1278 581 1399 617;1408 581 1500 617;1509 581 1610 617;1619 581 1692 617;768 615 851 651;860 615 946 651;955 615 1031 651;1040 615 1112 651;1121 615 1240 651;1249 615 1357 651;1366 615 1423 651;1432 615 1525 651;1534 615 1644 651;768 649 873 685;882 649 999 685;1008 649 1093 685;1102 649 1176 685;1185 649 1278 685;1287 649 1371 685;1380 649 1464 685;1473 649 1544 685;1553 649 1646 685;768 683 869 719;878 683 962 719;971 683 1044 719;1053 683 1154 719;1163 683 1240 719;1249 683 1354 719;1363 683 1457 719;1466 683 1579 719;1588 683 1673 719;768 717 855 753;864 717 977 753;986 717 1070 753;1079 717 1192 753;1201 717 1284 753;1293 717 1394 753;1403 717 1496 753;1505 717 1569 753;1578 717 1671 753;768 751 855 787;864 751 971 787;980 751 1074 787;1083 751 1203 787;1212 751 1304 787;1313 751 1382 787]
SS014,73,830,607.5,0,411,830,601,819.4185,613.4308,cluster,830,601,[768 563 826 639;831 563 877 639;882 563 936 639;941 563 1004 639;1009 563 1053 639;1058 563 1104 639;1109 563 1166 639;1170 563 1210 639;1215 563 1254 639;768 613 819 689;824 613 872 689;877 613 936 689;941 613 996 689;1001 613 1056 689;1061 613 1118 689;1123 613 1183 689;1188 613 1250 689;1255 613 1320 689;768 663 810 739;815 663 864 739;869 663 918 739;923 663 968 739;973 663 1027 739;1032 663 1076 739;1081 663 1144 739;1149 663 1194 739;1199 663 1256 739;768 713 816 789;821 713 861 789;866 713 917 789;922 713 971 789;976 713 1024 789;1029 713 1083 789;1088 713 1128 789;1133 713 1178 789;1183 713 1234 789;768 763 823 839;828 763 862 839;867 763 917 839;922 763 979 839;983 763 1038 839;1043 763 1106 839;1111 763 1156 839;1161 763 1216 839;1221 763 1263 839;768 813 814 889;818 813 881 889;886 813 946 889;951 813 1004 889;1009 813 1064 889;1069 813 1126 889]
SS014,74,1009.3,644,0,244,1009.3,599,996.4408,650.312,cluster,1009.3,599,[768 581 845 617;854 581 939 617;948 581 1039 617;1048 581 1146 617;1155 581 1234 617;1243 581 1331 617;1340 581 1430 617;1439 581 1528 617;1537 581 1622 617;768 615 846 651;855 615 934 651;943 615 1026 651;1035 615 1127 651;1136 615 1256 651;1265 615 1356 651;1365 615 1464 651;1473 615 1578 651;1587 615 1682 651;768 649 859 685;868 649 954 685;963 649 1070 685;1079 649 1146 685;1155 649 1256 685;1265 649 1356 685;1365 649 1473 685;1482 649 1579 685;1588 649 1678 685;768 683 855 719;864 683 960 719;969 683 1056 719;1065 683 1148 719;1157 683 1248 719;1257 683 1358 719;1367 683 1435 719;1444 683 1518 719;1527 683 1615 719;768 717 846 753;855 717 973 753;982 717 1053 753;1062 717 1165 753;1174 717 1263 753;1272 717 1365 753;1374 717 1468 753;1477 717 1585 753;1594 717 1702 753;768 751 840 787;849 751 978 787;987 751 1044 787;1053 751 1162 787;1171 751 1270 787;1279 751 1376 787]
SS014,76,968.6,652.5,0,347,968.6,601,956.2563,658.8849,cluster,968.6,601,[768 563 802 639;807 563 839 639;844 563 886 639;891 563 943 639;948 563 991 639;996 563 1045 639;1050 563 1095 639;1100 563 1154 639;1159 563 1209 639;768 613 805 689;810 613 866 689;870 613 919 689;924 613 977 689;982 613 1027 689;1032 613 1082 689;1087 613 1132 689;1137 613 1173 689;1178 613 1230 689;768 663 835 739;839 663 881 739;886 663 928 739;933 663 985 739;990 663 1032 739;1037 663 1088 739;1093 663 1135 739;1140 663 1185 739;1190 663 1230 739;768 713 820 789;825 713 880 789;885 713 937 789;942 713 987 789;992 713 1034 789;1039 713 1084 789;1089 713 1140 789;1145 713 1191 789;1196 713 1237 789;768 763 818 839;823 763 881 839;886 763 936 839;941 763 981 839;986 763 1023 839;1028 763 1084 839;1089 763 1144 839;1148 763 1194 839;1199 763 1242 839;768 813 811 889;816 813 876 889;881 813 944 889;949 813 1004 889;1009 813 1063 889;1068 813 1105 889]
SS014,77,884.8,629,0,861,884.8,633,936.1471,630.8932,cluster,884.8,633,[768 581 882 617;891 581 976 617;985 581 1055 617;1064 581 1158 617;1167 581 1279 617;1288 581 1379 617;1388 581 1497 617;1506 581 1593 617;1602 581 1656 617;768 615 860 651;869 615 957 651;966 615 1045 651;1054 615 1148 651;1157 615 1276 651;1285 615 1399 651;1408 615 1504 651;1513 615 1631 651;1640 615 1761 651;768 649 847 685;856 649 949 685;958 649 1051 685;1060 649 1144 685;1153 649 1232 685;1241 649 1337 685;1346 649 1430 685;1439 649 1554 685;1563 649 1637 685;768 683 878 719;887 683 972 719;981 683 1051 719;1060 683 1158 719;1167 683 1252 719;1261 683 1336 719;1345 683 1431 719;1440 683 1546 719;1555 683 1661 719;768 717 860 753;869 717 944 753;953 717 1031 753;1040 717 1108 753;1117 717 1212 753;1221 717 1319 753;1328 717 1421 753;1430 717 1547 753;1556 717 1640 753;768 751 880 787;889 751 980 787;989 751 1086 787;1095 751 1194 787;1203 751 1295 787;1304 751 1381 787]
